scenario,workload,memused,cpuused
"3_m3_medium",40000000,0.6977930982957422,0.7999999999999972
"3_m3_medium",40000000,0.6971528602143396,0.6012039999999956
"3_m3_medium",40000000,0.6976903696570731,0.6012039999999956
"3_m3_medium",40000000,0.021917518242115835,100.0
"3_m3_medium",40000000,0.8936758589774454,0.0
"3_m3_medium",40000000,0.6978947892713946,0.6012039999999956
"3_m3_medium",40000000,0.019539194607472835,100.0
"3_m3_medium",40000000,0.019297419124544465,100.0
"3_m3_medium",40000000,0.8936644446842599,3.3009700000000066
"3_m3_medium",40000000,0.8934019159409944,0.4008000000000038
"3_m3_medium",40000000,0.6974382175439762,1.0040099999999939
"3_m3_medium",40000000,0.8933614470833368,1.9762900000000059
"3_m3_medium",40000000,0.022171745681246524,100.0
"3_m3_medium",40000000,0.021998455957430912,100.0
"3_m3_medium",40000000,0.023364020487618604,100.0
"3_m3_medium",40000000,0.6971466342362385,1.195210000000003
"3_m3_medium",40000000,0.6972151199953512,0.6012039999999956
"3_m3_medium",40000000,0.8934019159409944,0.4008000000000038
"3_m3_medium",40000000,0.6979093165536305,1.596810000000005
"3_m3_medium",40000000,0.021482737438051517,100.0
"3_m3_medium",40000000,0.02244361339166383,100.0
"3_m3_medium",40000000,0.8936758589774454,0.7999999999999972
"3_m3_medium",40000000,0.8934019159409944,0.5999999999999943
"3_m3_medium",40000000,0.6973635058067622,0.7999999999999972
"3_m3_medium",40000000,0.6970968264114292,0.20080600000000004
"3_m3_medium",40000000,0.022516249802844026,100.0
"3_m3_medium",40000000,0.8933759743655728,0.4000000000000057
"3_m3_medium",40000000,0.6971487095622723,0.0
"3_m3_medium",40000000,0.02101267609141396,100.0
"3_m3_medium",40000000,0.893382200343674,0.20080600000000004
"3_m3_medium",40000000,0.697535757867561,0.7984000000000009
"3_m3_medium",50000000,0.06004021981853349,1.9841200000000043
"3_m3_medium",50000000,0.058085262694769345,3.187250000000006
"3_m3_medium",50000000,0.019111677444526534,100.0
"3_m3_medium",50000000,0.025449723151507102,50.18116
"3_m3_medium",50000000,0.019150070976150353,100.0
"3_m3_medium",50000000,0.01939599711114616,100.0
"3_m3_medium",50000000,0.057706515693615464,20.53743
"3_m3_medium",50000000,0.022380315947635374,100.0
"3_m3_medium",50000000,0.022179009322364544,100.0
"3_m3_medium",50000000,0.020565443331147324,100.0
"3_m3_medium",50000000,0.020138963831217885,100.0
"3_m3_medium",50000000,0.019752953188945984,100.0
"3_m3_medium",50000000,0.021200493097465613,100.0
"3_m3_medium",50000000,0.02190195329686294,100.0
"3_m3_medium",50000000,0.019443729609921717,100.0
"3_m3_medium",50000000,0.024153682043449025,100.0
"3_m3_medium",50000000,0.021672629770136887,100.0
"3_m3_medium",50000000,0.019695881723018685,100.0
"3_m3_medium",50000000,0.01860426022928202,100.0
"3_m3_medium",50000000,0.02243634975054581,100.0
"3_m3_medium",50000000,0.021865635091272838,100.0
"3_m3_medium",50000000,0.018705951204934294,100.0
"3_m3_medium",50000000,0.0214391555913434,100.0
"3_m3_medium",50000000,0.021180777500145274,100.0
"3_m3_medium",50000000,0.018990270871553923,100.0
"3_m3_medium",50000000,0.025785925968969725,100.0
"3_m3_medium",50000000,0.023527971244282478,100.0
"3_m3_medium",50000000,0.02387351302889684,100.0
"3_m3_medium",50000000,0.021557449175265433,100.0
"3_m3_medium",50000000,0.02024895611100504,100.0
"3_m3_medium",50000000,0.019662676506479168,100.0
"3_m3_medium",50000000,0.34800727194242215,100.0
"3_m3_medium",50000000,0.08922864281978699,100.0
"3_m3_medium",50000000,0.3386932087030873,100.0
"3_m3_medium",50000000,0.5345064459626607,100.0
"3_m3_medium",50000000,0.03090056697907241,100.0
"3_m3_medium",50000000,0.4726700314619427,100.0
"3_m3_medium",50000000,0.22284643417480887,100.0
"3_m3_medium",50000000,0.018531623818101823,100.0
"3_m3_medium",50000000,0.021797149332160082,100.0
"3_m3_medium",50000000,0.26235234055270085,100.0
"3_m3_medium",50000000,0.06617177058515893,100.0
"3_m3_medium",50000000,0.3187441372039547,100.0
"3_m3_medium",50000000,0.21231000390161295,100.0
"3_m3_medium",50000000,0.01862397582660236,100.0
"3_m3_medium",50000000,0.021910254600997818,100.0
"3_m3_medium",50000000,0.33077583988444587,100.0
"3_m3_medium",50000000,0.25466014460871805,100.0
"3_m3_medium",50000000,0.021364443854129483,100.0
"3_m3_medium",50000000,0.018838772071092368,100.0
"3_m3_medium",50000000,0.021500377709338138,100.0
"3_m3_medium",50000000,0.1848482521604144,100.0
"3_m3_medium",50000000,0.536075392444153,100.0
"3_m3_medium",50000000,0.019127242389779434,100.0
"3_m3_medium",50000000,0.060421042145721096,100.0
"3_m3_medium",50000000,0.02223504312527498,100.0
"3_m3_medium",50000000,0.03214472493628749,100.0
"3_m3_medium",50000000,0.23501925902559292,100.0
"3_m3_medium",50000000,0.24831275993458574,100.0
"3_m3_medium",50000000,0.3963478412458597,0.40160000000000196
"3_m3_medium",50000000,0.6563197828378838,52.941177
"3_m3_medium",50000000,0.3963571802130115,98.99598399999999
"3_m3_medium",50000000,0.621361953462889,100.0
"3_m3_medium",50000000,0.021177664511094693,100.0
"3_m3_medium",50000000,0.7278303296447872,0.8064499999999981
"3_m3_medium",50000000,0.02228070029801682,100.0
"3_m3_medium",50000000,0.3966664037920357,0.40160000000000196
"3_m3_medium",50000000,0.396560562164316,0.6012039999999956
"3_m3_medium",50000000,0.07701431144832853,100.0
"3_m3_medium",50000000,0.8345197280492765,2.559049999999999
"3_m3_medium",50000000,0.19326992520524974,100.0
"3_m3_medium",50000000,0.8347895204336602,1.9723900000000043
"3_m3_medium",50000000,0.02003727285556561,100.0
"3_m3_medium",50000000,0.8355781443264737,0.5987999999999971
"3_m3_medium",50000000,0.39648169977503467,0.6012039999999956
"3_m3_medium",50000000,0.8355698430223388,0.7999999999999972
"3_m3_medium",50000000,0.3962835061388144,0.9960200000000015
"3_m3_medium",50000000,0.8355698430223388,0.4000000000000057
"3_m3_medium",50000000,0.8355636170442376,1.0019999999999953
"3_m3_medium",50000000,0.39665291417281656,0.4008000000000038
"3_m3_medium",50000000,0.39613823331645404,0.20080600000000004
"3_m3_medium",50000000,0.3963073723882022,0.5999999999999943
"3_m3_medium",50000000,0.3961548359247238,0.0
"3_m3_medium",50000000,0.01862501348961922,100.0
"3_m3_medium",50000000,0.3969247818832339,0.5999999999999943
"3_m3_medium",50000000,0.8355522027510522,0.4008000000000038
"3_m3_medium",50000000,0.02367843238172717,100.0
"3_m3_medium",50000000,0.8355781443264737,1.4028100000000023
"3_m3_medium",50000000,0.8355781443264737,0.5987999999999971
"3_m3_medium",50000000,0.3969247818832339,0.0
"3_m3_medium",50000000,0.059829574226110925,7.086619999999996
"3_m3_medium",50000000,0.018755759029743573,92.5081434
"3_m3_medium",50000000,0.019483160804562395,100.0
"3_m3_medium",50000000,0.022156180735993625,100.0
"3_m3_medium",50000000,0.020280086001510836,100.0
"3_m3_medium",50000000,0.02184280650490192,100.0
"3_m3_medium",50000000,0.01965022455027685,100.0
"3_m3_medium",50000000,0.02123162298797141,100.0
"3_m3_medium",50000000,0.018905182504171406,100.0
"3_m3_medium",50000000,0.022182122311415125,100.0
"3_m3_medium",50000000,0.0186748213144285,100.0
"3_m3_medium",50000000,0.022353336709197015,100.0
"3_m3_medium",50000000,0.02024688078497132,100.0
"3_m3_medium",50000000,0.023952375418178195,100.0
"3_m3_medium",50000000,0.021944497480554194,100.0
"3_m3_medium",50000000,0.01879934087645169,100.0
"3_m3_medium",50000000,0.02405821704589791,100.0
"3_m3_medium",50000000,0.02143708026530968,100.0
"3_m3_medium",50000000,0.02122643467288711,100.0
"3_m3_medium",50000000,0.3568637257913218,100.0
"3_m3_medium",50000000,0.020931738376098886,100.0
"3_m3_medium",50000000,0.08005881473979562,100.0
"3_m3_medium",50000000,0.3259008990312378,100.0
"3_m3_medium",50000000,0.021192191793330734,100.0
"3_m3_medium",50000000,0.021524243958725917,100.0
"3_m3_medium",50000000,0.021211907390651073,100.0
"3_m3_medium",50000000,0.4592250317524883,100.0
"3_m3_medium",50000000,0.4788638420095797,100.0
"3_m3_medium",50000000,0.561844715804853,100.0
"3_m3_medium",50000000,0.6098127640852378,100.0
"3_m3_medium",50000000,0.49149531391381585,100.0
"3_m3_medium",50000000,0.22160123855457692,100.0
"3_m3_medium",50000000,0.1799618970140209,100.0
"3_m3_medium",50000000,0.14203116309572233,100.0
"3_m3_medium",50000000,0.11675784265708143,100.0
"3_m3_medium",50000000,0.04274237732747815,100.0
"3_m3_medium",50000000,0.022826511044885152,100.0
"3_m3_medium",50000000,0.023190730763802993,100.0
"3_m3_medium",50000000,0.1676967201547363,100.0
"3_m3_medium",50000000,0.2735383478744511,100.0
"3_m3_medium",50000000,0.39633123863758996,0.20121000000000322
"3_m3_medium",50000000,0.32936046752944886,100.0
"3_m3_medium",50000000,0.021151722935673193,100.0
"3_m3_medium",50000000,0.018843960386176667,100.0
"3_m3_medium",50000000,0.32428214472493627,100.0
"3_m3_medium",50000000,0.39665291417281656,0.40160000000000196
"3_m3_medium",50000000,0.39665291417281656,0.40160000000000196
"3_m3_medium",50000000,0.396449532221512,0.20121000000000322
"3_m3_medium",50000000,0.8347895204336602,1.778655999999998
"3_m3_medium",50000000,0.8348559308667391,0.9960200000000015
"3_m3_medium",50000000,0.39629076977993244,0.4008000000000038
"3_m3_medium",50000000,0.39659376738085556,0.20121000000000322
"3_m3_medium",50000000,0.39655433618621483,1.0
"3_m3_medium",50000000,0.3962679411935615,0.0
"3_m3_medium",50000000,0.3960635215792401,0.20121000000000322
"3_m3_medium",50000000,0.8355698430223388,0.5999999999999943
"3_m3_medium",50000000,0.02144330624341084,100.0
"3_m3_medium",50000000,0.3960956891327628,0.6048360000000059
"3_m3_medium",50000000,0.3960635215792401,0.40160000000000196
"3_m3_medium",50000000,0.02185007014601994,100.0
"3_m3_medium",50000000,0.01915940994330209,100.0
"3_m3_medium",50000000,0.8355781443264737,0.2004000000000019
"3_m3_medium",50000000,0.8355781443264737,0.7968139999999977
"3_m3_medium",50000000,0.8355636170442376,0.0
"3_m3_medium",50000000,0.3969247818832339,0.20080600000000004
"3_m3_medium",50000000,0.8355698430223388,0.5999999999999943
"3_m3_medium",50000000,0.020410831541635192,100.0
"3_m3_medium",50000000,0.024202452205241445,100.0
"3_m3_medium",50000000,0.8355636170442376,0.5987999999999971
"3_m3_medium",50000000,0.39691751824211585,0.20121000000000322
"3_m3_medium",50000000,0.39691648057909895,0.4000000000000057
"3_m3_medium",50000000,0.8355667300332882,0.2004000000000019
"3_m3_medium",50000000,0.0230610228866955,100.0
"3_m3_medium",50000000,0.05984721449739754,6.175299999999993
"3_m3_medium",50000000,0.060158513402455524,7.086619999999996
"3_m3_medium",50000000,0.022418709479259193,100.0
"3_m3_medium",50000000,0.019492499771714137,100.0
"3_m3_medium",50000000,0.021587541402754373,100.0
"3_m3_medium",50000000,0.0234314685837145,100.0
"3_m3_medium",50000000,0.020616288818973462,100.0
"3_m3_medium",50000000,0.02163216091247935,100.0
"3_m3_medium",50000000,0.021811676614396123,100.0
"3_m3_medium",50000000,0.02000199231299237,100.0
"3_m3_medium",50000000,0.11869412184654209,100.0
"3_m3_medium",50000000,0.3325367540240572,100.0
"3_m3_medium",50000000,0.019503914064899597,100.0
"3_m3_medium",50000000,0.0206256277861252,100.0
"3_m3_medium",50000000,0.020689962893170516,100.0
"3_m3_medium",50000000,0.3124496733436823,100.0
"3_m3_medium",50000000,0.021196342445398173,100.0
"3_m3_medium",50000000,0.021861484439205398,100.0
"3_m3_medium",50000000,0.02083834870458149,100.0
"3_m3_medium",50000000,0.17121128479284095,100.0
"3_m3_medium",50000000,0.020182545677926003,100.0
"3_m3_medium",50000000,0.3434913624930477,100.0
"3_m3_medium",50000000,0.4547506288237882,100.0
"3_m3_medium",50000000,0.5494155881889045,100.0
"3_m3_medium",50000000,0.4863028481774487,100.0
"3_m3_medium",50000000,0.5812822194366735,70.289856
"3_m3_medium",50000000,0.374577671152138,100.0
"3_m3_medium",50000000,0.546803790375468,100.0
"3_m3_medium",50000000,0.15400786963631988,100.0
"3_m3_medium",50000000,0.3628925479192781,100.0
"3_m3_medium",50000000,0.06175651444841985,100.0
"3_m3_medium",50000000,0.10801864472908694,100.0
"3_m3_medium",50000000,0.12016967865651694,100.0
"3_m3_medium",50000000,0.02209910927006633,100.0
"3_m3_medium",50000000,0.021610369989125293,100.0
"3_m3_medium",50000000,0.21141138772901222,100.0
"3_m3_medium",50000000,0.16827366079211045,100.0
"3_m3_medium",50000000,0.022299378232320297,100.0
"3_m3_medium",50000000,0.04214987174485112,100.0
"3_m3_medium",50000000,0.03395855988975868,100.0
"3_m3_medium",50000000,0.022225704158123243,100.0
"3_m3_medium",50000000,0.02141217635290504,100.0
"3_m3_medium",50000000,0.022241269103376142,100.0
"3_m3_medium",50000000,0.02226721067879764,100.0
"3_m3_medium",50000000,0.34678282958252743,100.0
"3_m3_medium",50000000,0.3019474859500427,100.0
"3_m3_medium",50000000,0.02082278375932859,100.0
"3_m3_medium",50000000,0.3963955737446353,0.6024100000000061
"3_m3_medium",50000000,0.7631762449880877,1.603200000000001
"3_m3_medium",50000000,0.8343671915857981,1.3944240000000008
"3_m3_medium",50000000,0.3966259349343782,0.6036200000000065
"3_m3_medium",50000000,0.6920786880618945,2.7888399999999933
"3_m3_medium",50000000,0.02345325950706856,100.0
"3_m3_medium",50000000,0.019106489129442236,100.0
"3_m3_medium",50000000,0.8345197280492765,2.750489999999999
"3_m3_medium",50000000,0.06392523015365714,100.0
"3_m3_medium",50000000,0.39653046993682706,0.20080600000000004
"3_m3_medium",50000000,0.8348932867353461,1.1976099999999974
"3_m3_medium",50000000,0.02085080066078381,100.0
"3_m3_medium",50000000,0.8348248009762333,1.587299999999999
"3_m3_medium",50000000,0.8347718801623735,1.7821799999999968
"3_m3_medium",50000000,0.834856968529756,1.3944240000000008
"3_m3_medium",50000000,0.020956642288503524,100.0
"3_m3_medium",50000000,0.11604289283846492,100.0
"3_m3_medium",50000000,0.8355781443264737,0.4008000000000038
"3_m3_medium",50000000,0.3963800087993824,0.5999999999999943
"3_m3_medium",50000000,0.3958539136498344,1.0040099999999939
"3_m3_medium",50000000,0.02204826378224019,100.0
"3_m3_medium",50000000,0.01962739596390593,100.0
"3_m3_medium",50000000,0.8355781443264737,0.4008000000000038
"3_m3_medium",50000000,0.8355781443264737,0.7984000000000009
"3_m3_medium",50000000,0.39609050081767844,0.6012039999999956
"3_m3_medium",50000000,0.3969247818832339,0.5987999999999971
"3_m3_medium",50000000,0.8355698430223388,0.7999999999999972
"3_m3_medium",50000000,0.3969247818832339,0.40160000000000196
"3_m3_medium",50000000,0.8355781443264737,0.4008000000000038
"3_m3_medium",50000000,0.023585042710209773,100.0
"3_m3_medium",50000000,0.3969247818832339,0.0
"3_m3_medium",50000000,0.8355667300332882,1.1904750000000064
"3_m3_medium",50000000,0.02385068444252592,100.0
"3_m3_medium",50000000,0.019551646563675154,100.0
"3_m3_medium",50000000,0.020080854702273727,100.0
"3_m3_medium",50000000,0.8355781443264737,0.4008000000000038
"3_m3_medium",50000000,0.01882528245187319,100.0
"3_m3_medium",50000000,0.02020744959033064,100.0
"3_m3_medium",50000000,0.02038177697716311,100.0
"3_m3_medium",50000000,0.020523936810472924,100.0
"3_m3_medium",50000000,0.03756651419938072,2.409639999999996
"3_m3_medium",50000000,0.040928542374006956,1.0019999999999953
"3_m3_medium",50000000,0.01922166972431369,100.0
"3_m3_medium",50000000,0.019064982608767836,100.0
"3_m3_medium",50000000,0.021777433734839743,100.0
"3_m3_medium",50000000,0.021140308642487733,100.0
"3_m3_medium",50000000,0.02086844093207043,100.0
"3_m3_medium",50000000,0.021801299984227522,100.0
"3_m3_medium",50000000,0.0230247046811054,100.0
"3_m3_medium",50000000,0.022541153715248667,100.0
"3_m3_medium",50000000,0.023592306351327794,100.0
"3_m3_medium",50000000,0.01940429841528104,100.0
"3_m3_medium",50000000,0.021250300922274888,100.0
"3_m3_medium",50000000,0.019048380000498077,100.0
"3_m3_medium",50000000,0.021359255539045184,100.0
"3_m3_medium",50000000,0.36806841104737553,100.0
"3_m3_medium",50000000,0.026021475473796934,100.0
"3_m3_medium",50000000,0.022190423615550004,100.0
"3_m3_medium",50000000,0.020731469413844916,100.0
"3_m3_medium",50000000,0.2524073781991151,100.0
"3_m3_medium",50000000,0.019937657205947056,100.0
"3_m3_medium",50000000,0.2894031777392228,100.0
"3_m3_medium",50000000,0.02710583332641558,100.0
"3_m3_medium",50000000,0.390529664710326,100.0
"3_m3_medium",50000000,0.053905556062857476,100.0
"3_m3_medium",50000000,0.5250035280542573,100.0
"3_m3_medium",50000000,0.020507334202203166,100.0
"3_m3_medium",50000000,0.020545727733826985,100.0
"3_m3_medium",50000000,0.5455482181250675,100.0
"3_m3_medium",50000000,0.4276022513136814,100.0
"3_m3_medium",50000000,0.18695574574765697,100.0
"3_m3_medium",50000000,0.1197898939923462,100.0
"3_m3_medium",50000000,0.0911586960311465,100.0
"3_m3_medium",50000000,0.15420813859857382,100.0
"3_m3_medium",50000000,0.05117546466549895,100.0
"3_m3_medium",50000000,0.020741846044013513,100.0
"3_m3_medium",50000000,0.1906280351643243,100.0
"3_m3_medium",50000000,0.021475473796933497,100.0
"3_m3_medium",50000000,0.3203888330856778,100.0
"3_m3_medium",50000000,0.3258469405543611,100.0
"3_m3_medium",50000000,0.1641167827465695,100.0
"3_m3_medium",50000000,0.28530440882262603,100.0
"3_m3_medium",50000000,0.027054987838589444,100.0
"3_m3_medium",50000000,0.02220806388683662,100.0
"3_m3_medium",50000000,0.054939068427649985,100.0
"3_m3_medium",50000000,0.02099399815711048,100.0
"3_m3_medium",50000000,0.09538198450976648,100.0
"3_m3_medium",50000000,0.2511300150253605,100.0
"3_m3_medium",50000000,0.834523878701344,1.590453999999994
"3_m3_medium",50000000,0.021978740360110573,100.0
"3_m3_medium",50000000,0.8346151930468276,1.3916499999999985
"3_m3_medium",50000000,0.8346338709811312,1.3944240000000008
"3_m3_medium",50000000,0.7277068477457809,2.772279999999995
"3_m3_medium",50000000,0.021557449175265433,100.0
"3_m3_medium",50000000,0.39645679586263,0.20080600000000004
"3_m3_medium",50000000,0.019745689547827964,100.0
"3_m3_medium",50000000,0.8342229564264546,2.0
"3_m3_medium",50000000,0.06360044162937997,100.0
"3_m3_medium",50000000,0.20503287316437413,100.0
"3_m3_medium",50000000,0.3968780870474752,0.20080600000000004
"3_m3_medium",50000000,0.39633123863758996,0.7999999999999972
"3_m3_medium",50000000,0.396449532221512,0.5999999999999943
"3_m3_medium",50000000,0.8345321800054789,1.4000000000000057
"3_m3_medium",50000000,0.8355781443264737,0.20121000000000322
"3_m3_medium",50000000,0.018910370819255704,100.0
"3_m3_medium",50000000,0.396227472335904,0.0
"3_m3_medium",50000000,0.019344113960303163,100.0
"3_m3_medium",50000000,0.3961548359247238,0.4008000000000038
"3_m3_medium",50000000,0.8355573910661365,1.7821799999999968
"3_m3_medium",50000000,0.3963478412458597,0.9980000000000047
"3_m3_medium",50000000,0.8355781443264737,0.20080600000000004
"3_m3_medium",50000000,0.02245399002183243,100.0
"3_m3_medium",50000000,0.8355781443264737,0.4008000000000038
"3_m3_medium",50000000,0.3969247818832339,0.4008000000000038
"3_m3_medium",50000000,0.3958777798992222,0.40241000000000327
"3_m3_medium",50000000,0.8355781443264737,0.0
"3_m3_medium",50000000,0.022391730240820834,100.0
"3_m3_medium",50000000,0.021322937333455087,100.0
"3_m3_medium",50000000,0.022751799307671235,100.0
"3_m3_medium",50000000,0.021409063363854463,100.0
"3_m3_medium",50000000,0.39691648057909895,0.7968139999999977
"3_m3_medium",50000000,0.3969247818832339,0.2004000000000019
"3_m3_medium",50000000,0.3970036442725152,0.2004000000000019
"3_m3_medium",50000000,0.8356715339979911,0.40241000000000327
"3_m3_medium",50000000,0.5407479890090733,49.2674
"3_m3_medium",50000000,0.018735005769406374,100.0
"3_m3_medium",50000000,0.39691648057909895,0.5999999999999943
"3_m3_medium",50000000,0.06005163411171895,1.596810000000005
"3_m3_medium",50000000,0.057795754713065424,2.186874000000003
"3_m3_medium",50000000,0.02429065356167454,12.795270000000002
"3_m3_medium",50000000,0.05789952101475142,10.35857
"3_m3_medium",50000000,0.01906186961971726,100.0
"3_m3_medium",50000000,0.022098071607049467,100.0
"3_m3_medium",50000000,0.05811743024829201,1.789270000000002
"3_m3_medium",50000000,0.02125652690037605,100.0
"3_m3_medium",50000000,0.05993334052779692,8.893280000000004
"3_m3_medium",50000000,0.02304130728937516,100.0
"3_m3_medium",50000000,0.01859803425118086,100.0
"3_m3_medium",50000000,0.023619285589766153,100.0
"3_m3_medium",50000000,0.02003312220349817,100.0
"3_m3_medium",50000000,0.02219353660460058,100.0
"3_m3_medium",50000000,0.02267189925537302,100.0
"3_m3_medium",50000000,0.023795688302632345,100.0
"3_m3_medium",50000000,0.021751492159418243,100.0
"3_m3_medium",50000000,0.022218440517005222,100.0
"3_m3_medium",50000000,0.021794036343109502,100.0
"3_m3_medium",50000000,0.02423254443273038,100.0
"3_m3_medium",50000000,0.020721092783676315,100.0
"3_m3_medium",50000000,0.020085005354341167,100.0
"3_m3_medium",50000000,0.3392006259183318,100.0
"3_m3_medium",50000000,0.020559217353046163,100.0
"3_m3_medium",50000000,0.019735312917659363,100.0
"3_m3_medium",50000000,0.02183346753775018,100.0
"3_m3_medium",50000000,0.02203892481508845,100.0
"3_m3_medium",50000000,0.031172434689489718,100.0
"3_m3_medium",50000000,0.021397649070669003,100.0
"3_m3_medium",50000000,0.32990212762424975,100.0
"3_m3_medium",50000000,0.4784269858794817,100.0
"3_m3_medium",50000000,0.5431418775889693,100.0
"3_m3_medium",50000000,0.497199347517495,100.0
"3_m3_medium",50000000,0.11402048761860488,100.0
"3_m3_medium",50000000,0.5194675958593095,100.0
"3_m3_medium",50000000,0.29022189385952535,100.0
"3_m3_medium",50000000,0.03211774569784913,100.0
"3_m3_medium",50000000,0.4633601188746752,100.0
"3_m3_medium",50000000,0.02324053858861227,100.0
"3_m3_medium",50000000,0.30944252592082216,100.0
"3_m3_medium",50000000,0.037404638768750574,100.0
"3_m3_medium",50000000,0.26038908212480183,100.0
"3_m3_medium",50000000,0.020255182089106198,100.0
"3_m3_medium",50000000,0.36350580676224237,100.0
"3_m3_medium",50000000,0.4890111486514531,100.0
"3_m3_medium",50000000,0.46934950980799084,100.0
"3_m3_medium",50000000,0.276991690394561,100.0
"3_m3_medium",50000000,0.4805303288146568,100.0
"3_m3_medium",50000000,0.19438437528535732,100.0
"3_m3_medium",50000000,0.161778927969584,100.0
"3_m3_medium",50000000,0.21668479118069447,100.0
"3_m3_medium",50000000,0.12057021658102487,100.0
"3_m3_medium",50000000,0.12197313697981953,100.0
"3_m3_medium",50000000,0.10673090492516374,100.0
"3_m3_medium",50000000,0.34139009488390626,100.0
"3_m3_medium",50000000,0.01981313764392386,100.0
"3_m3_medium",50000000,0.7987929903787885,1.603200000000001
"3_m3_medium",50000000,0.12915480271950724,100.0
"3_m3_medium",50000000,0.3966539518358334,4.408820000000006
"3_m3_medium",50000000,0.6563311971310692,100.0
"3_m3_medium",50000000,0.01937628151382582,100.0
"3_m3_medium",50000000,0.2211073109585516,100.0
"3_m3_medium",50000000,0.3968147896034467,0.6036200000000065
"3_m3_medium",50000000,0.022713405776047416,100.0
"3_m3_medium",50000000,0.39619738010841504,0.20080600000000004
"3_m3_medium",50000000,0.18973875795887535,100.0
"3_m3_medium",50000000,0.8344398279969784,0.9960200000000015
"3_m3_medium",50000000,0.024006333895054913,100.0
"3_m3_medium",50000000,0.8345643475590016,1.3944240000000008
"3_m3_medium",50000000,0.39621917103176907,0.20080600000000004
"3_m3_medium",50000000,0.39640387504877017,0.6012039999999956
"3_m3_medium",50000000,0.055508745423906096,100.0
"3_m3_medium",50000000,0.02289707213003163,100.0
"3_m3_medium",50000000,0.01945618156612404,100.0
"3_m3_medium",50000000,0.023522782929198176,100.0
"3_m3_medium",50000000,0.11947029378315334,100.0
"3_m3_medium",50000000,0.8355781443264737,0.5987999999999971
"3_m3_medium",50000000,0.02388285199604858,100.0
"3_m3_medium",50000000,0.3958456123456995,0.6012039999999956
"3_m3_medium",50000000,0.3961434216315383,0.2004000000000019
"3_m3_medium",50000000,0.022947917617857767,100.0
"3_m3_medium",50000000,0.022745573329570074,100.0
"3_m3_medium",50000000,0.019299494450578186,100.0
"3_m3_medium",50000000,0.8355781443264737,0.7984000000000009
"3_m3_medium",50000000,0.8355667300332882,0.20080600000000004
"3_m3_medium",50000000,0.021512829665540457,100.0
"3_m3_large",10000000,0.5397056834459864,100.0
"3_m3_large",10000000,0.5780256382002604,100.0
"3_m3_large",10000000,0.7601130516477037,48.080807
"3_m3_large",10000000,0.7747871012080672,1.6016000000000048
"3_m3_large",10000000,0.7380709048152962,35.62059000000001
"3_m3_large",10000000,0.7729180516555372,6.432169999999999
"3_m3_large",10000000,0.7735891130344142,7.6381899999999945
"3_m3_large",10000000,0.6067763099144227,100.0
"3_m3_large",10000000,0.7787983249054639,0.10039999999999338
"3_m3_large",10000000,0.5115576614059284,96.2321792
"3_m3_large",10000000,0.4576920606388818,79.27835
"3_m3_large",10000000,0.7762159136069836,0.8024099999999947
"3_m3_large",10000000,0.7680153868890796,0.10039999999999338
"3_m3_large",10000000,0.780090836121589,0.10030000000000427
"3_m3_large",10000000,0.5887412089653801,48.163265
"3_m3_large",10000000,0.6034460699042289,100.0
"3_m3_large",10000000,0.6284711759554269,100.0
"3_m3_large",10000000,0.70007525287525,65.489407
"3_m3_large",10000000,0.697007692922313,100.0
"3_m3_large",10000000,0.7755615634842342,0.3008999999999986
"3_m3_large",10000000,0.6691040730031224,99.5991984
"3_m3_large",10000000,0.6599713715293463,100.0
"3_m3_large",10000000,0.730553450691611,65.52073
"3_m3_large",10000000,0.7774018905652947,0.3008999999999986
"3_m3_large",10000000,0.6102465066946858,57.40113
"3_m3_large",10000000,0.7749066911347309,0.6006
"3_m3_large",10000000,0.7742857635242368,0.8072700000000026
"3_m3_large",10000000,0.7716412072420318,0.7028099999999995
"3_m3_large",10000000,0.7304792944925445,100.0
"3_m3_large",10000000,0.5629452962252928,100.0
"3_m3_large",10000000,0.7684175014896518,0.3008999999999986
"3_m3_large",10000000,0.7744225869337822,61.57787
"3_m3_large",10000000,0.7736914694781962,1.711979999999997
"3_m3_large",10000000,0.7723399466388703,0.5005000000000024
"3_m3_large",10000000,0.7591876658396336,31.991950000000003
"3_m3_large",10000000,0.7315112145584286,29.399795999999995
"3_m3_large",10000000,0.7767767851407689,0.3008999999999986
"3_m3_large",10000000,0.6496297151200834,96.2739174
"3_m3_large",10000000,0.7673229142132889,1.3078459999999978
"3_m3_large",10000000,0.6484144934635488,100.0
"3_m3_large",10000000,0.5949186292383271,100.0
"3_m3_large",10000000,0.7794354415453316,0.3006060000000019
"3_m3_large",10000000,0.7711001803248981,3.618089999999995
"3_m3_large",10000000,0.7781100300437052,0.3002999999999929
"3_m3_large",10000000,0.5605117195516996,63.800903
"3_m3_large",10000000,0.7733593332626586,8.249499999999998
"3_m3_large",10000000,0.7744137090789643,19.899500000000003
"3_m3_large",10000000,0.7742638300005692,0.501499999999993
"3_m3_large",20000000,0.6318552053212817,1.5030059999999992
"3_m3_large",20000000,0.41532171518066174,27.92362
"3_m3_large",20000000,0.5667136844820843,76.969696
"3_m3_large",20000000,0.5850511547216871,54.27996
"3_m3_large",20000000,0.5484336591854203,0.7014000000000067
"3_m3_large",20000000,0.536659534789963,100.0
"3_m3_large",20000000,0.5184124097788004,100.0
"3_m3_large",20000000,0.2116830480495614,71.22302
